Shift 25,Shift 25,Shift 26,Shift 26,Shift 27,Shift 27,Shift 28,Shift 28,Shift 29,Shift 29,Shift 30,Shift 30,Shift 31,Shift 31,Shift 32,Shift 32,Shift 33,Shift 33,Shift 34,Shift 34,Shift 35,Shift 35,Shift 36,Shift 36,Shift 37,Shift 37,Shift 38,Shift 38,Shift 39,Shift 39,Shift 40,Shift 40,Shift 41,Shift 41,Shift 42,Shift 42,Shift 43,Shift 43,Shift 44,Shift 44,Shift 45,Shift 45,Shift 46,Shift 46,Shift 47,Shift 47,Shift 48,Shift 48,Shift 49,Shift 49,Shift 50,Shift 50,Shift 51,Shift 51,Shift 52,Shift 52,Shift 53,Shift 53,Shift 54,Shift 54,Shift 55,Shift 55,Shift 56,Shift 56,Shift 57,Shift 57,Shift 58,Shift 58,Shift 59,Shift 59,Shift 60,Shift 60,Shift 61,Shift 61,Shift 62,Shift 62,Shift 63,Shift 63,Shift 64,Shift 64,Shift 65,Shift 65,Shift 66,Shift 66,Shift 67,Shift 67,Shift 68,Shift 68,Shift 69,Shift 69,Shift 70,Shift 70,Shift 71,Shift 71,Shift 72,Shift 72,Shift 73,Shift 73,Shift 74,Shift 74,Shift 75,Shift 75,Shift 76,Shift 76,Shift 77,Shift 77,Shift 78,Shift 78,Shift 79,Shift 79,Shift 80,Shift 80,Shift 81,Shift 81,Shift 82,Shift 82,Shift 83,Shift 83,Shift 84,Shift 84,Shift 85,Shift 85,Shift 86,Shift 86,Shift 87,Shift 87,Shift 88,Shift 88,Shift 89,Shift 89,Shift 90,Shift 90,Shift 91,Shift 91,Shift 92,Shift 92,Shift 93,Shift 93,Shift 94,Shift 94,Shift 95,Shift 95,Shift 96,Shift 96,Shift 97,Shift 97,Shift 98,Shift 98,Shift 99,Shift 99
575529,290918,622435,288649,631818,299370,588486,299992,588551,297036,610200,287262,611873,307053,610156,296672,577105,295786,577105,295786,601706,300604,568097,297817,612546,300269,591027,289593,599483,294997,577704,295709,576696,299291,552411,302738,599059,278990,563877,292552,564784,297293,514688,287301,537894,293607,527718,294195,554403,295574,546476,311538,515176,283163,515026,287056,534514,296263,535047,286814,482543,295157,525923,282591,547736,272790,496232,298508,491762,274141,494481,289964,508501,279207,508566,286825,502356,271460,484332,263799,345134,219914,358703,222175,385874,229548,372820,211470,332689,232310,342304,223978,343776,212984,338603,229085,345409,243840,347132,247856,345435,246378,354587,229891,344236,227536,354640,205845,352307,218726,328543,238674,350944,233790,333687,222254,334253,222077,325013,234672,322720,223597,308025,233581,321799,205343,305363,217442,318766,216317,322750,218869,315677,197834,302548,208593,303070,212411,310803,221038,307824,214003,304584,211523,324396,206624,291316,212602,309308,206571
566951,298578,651580,291044,621115,286440,598145,316853,596180,287863,613399,301059,608634,294826,608880,293008,583930,306705,583930,306705,596643,295184,570948,298714,616238,298457,592435,309639,599398,298282,578458,298266,577020,302650,544035,280282,593931,293361,563580,289339,560923,283381,515593,298834,536010,282779,530691,283894,549490,284727,545901,279937,519706,307289,519680,291219,533118,282257,530715,275064,486390,298332,526771,292319,546629,265880,500790,274863,499391,285729,494274,278173,512183,266617,505513,285329,499563,281124,484488,261875,345281,221334,356761,217571,390757,228146,373914,225969,358508,249057,343796,221027,349793,225045,350696,239200,352483,225300,347035,223335,343994,206231,357075,219339,339556,228196,353903,239385,351355,222535,330160,212232,352522,221519,328410,244796,330005,225532,311033,202794,326609,211436,306259,221237,316586,223768,306394,229186,318946,244126,317943,221602,316235,223898,297685,214359,301152,219069,308416,223757,309461,206150,305316,218233,322070,209752,288138,203735,302105,219983
581326,319896,658827,305287,622535,302225,597735,322943,606856,304179,611464,308011,611190,298207,600091,294057,574349,292020,574349,292020,594177,302688,571150,302471,606763,281895,589192,296061,599782,281883,577394,299416,579135,306547,544503,301344,595196,289216,568412,281800,564500,285392,516056,298013,535050,300116,533234,275584,544810,274716,539651,281975,516321,286387,513536,294918,534418,285959,526419,282934,491965,302764,529610,279479,547248,278816,500318,281504,495342,278405,485296,270282,511345,271705,502043,272296,499114,285915,473692,273385,350661,244651,359026,234114,390942,216625,378887,231530,358985,203571,338574,242643,350498,249017,352156,233978,346628,243415,341261,214586,348525,207476,357827,215605,340793,221682,354094,214516,347575,207712,336018,220945,348781,213206,316351,225354,329854,219995,311592,215561,327905,213646,309817,220279,320298,223188,304947,248224,318096,215129,314103,226376,318797,220515,296743,229698,296728,207280,313018,232665,313119,216539,307592,211031,319950,233659,290988,195608,311497,228366
576798,305477,654692,292779,626959,318719,594407,305474,620405,294554,599605,296957,612528,279612,607907,298156,579083,299757,579083,299757,598221,299441,571563,294054,612942,293282,587104,299630,607901,284477,580817,305027,580111,300047,546931,282346,588739,292083,568546,305403,564129,297336,513397,308285,534295,288014,527328,301706,552426,272743,543764,287169,517006,299317,515677,280903,532851,286663,532978,286555,506193,291956,527709,300456,544592,277628,494755,281959,493050,281397,514834,279952,510609,287940,510740,270404,503597,275899,480570,258654,360764,215614,363608,232957,380077,210808,375391,225571,357323,243118,333480,221104,351990,201283,349390,227635,363236,195131,348875,222991,344291,237794,353146,206335,338830,210740,354474,234950,353544,239302,341912,228873,349852,215871,318193,212011,329202,235086,317524,231866,327599,213043,308650,227500,321829,209269,305026,233745,318571,225011,315704,220505,319449,229980,298545,201638,296019,235960,306867,209357,313127,209120,308537,204372,316350,199569,290095,199828,305569,214122
580081,291270,660216,295099,622664,286199,590207,301576,617682,286537,612623,285634,609567,288520,606724,295377,577930,304113,577930,304113,595157,296211,570666,293160,608011,291504,584157,283519,614442,297748,575175,289286,580157,301098,545661,305053,598462,283538,566308,290504,562404,292976,513172,276861,532244,289410,528946,276811,551230,280187,548775,293731,518907,273070,513849,288630,538451,279412,532741,284083,504274,274495,529056,288177,547621,294533,507267,293506,493218,293668,513001,284130,513010,279076,504566,284041,499881,264449,473878,263078,361665,235647,359741,242962,391141,214300,368281,231990,353186,221450,337706,230152,346116,238481,352121,225697,355510,227088,345202,213650,340108,213016,360654,230740,338886,230393,352778,208132,354428,215126,333337,224487,333884,220134,313688,211718,333647,217823,319238,234076,323706,209984,308509,202581,323075,218437,319701,215874,322696,225161,317862,205118,316235,195419,296794,229087,296729,228294,313129,210841,306103,211169,312634,225850,317378,199929,291822,214059,306477,219359
578231,282498,649433,308333,625409,292572,595135,299822,625330,303227,617794,311329,612377,290234,601087,290793,578938,309038,578938,309038,596050,293832,567085,294610,618572,294670,580982,287229,603611,290329,568965,297706,578337,293156,546479,286535,597887,309035,566620,291239,567928,307198,516425,307825,535663,307286,526423,289214,551232,286755,547566,296231,517189,296306,515279,274272,533169,280281,532580,286057,509292,298629,527109,286054,548050,274978,490305,270849,498116,287706,509280,293577,510707,285287,503030,281696,502492,267227,479147,272326,361733,216725,353872,206938,389815,229603,373517,220316,355298,218555,342926,227959,335332,234006,353704,221233,364400,197663,346561,220734,345076,221727,357176,230698,343675,237037,354453,232307,351302,208264,334589,242529,332714,233464,318989,202767,315418,210694,315456,229536,325754,210421,304142,208076,320005,227625,319901,225472,325498,225306,312458,224267,317320,206761,293769,210225,300491,250801,311932,213114,308012,216294,312305,232480,321291,206139,293051,204669,302516,231747
579154,302154,654276,287074,625047,308070,595496,298586,621103,294073,616287,307763,623521,308329,607493,303294,572639,297469,572639,297469,599535,293608,567836,296442,608398,299624,555547,284110,610390,303059,579313,291526,579380,277216,547565,285483,588188,293725,570571,305263,561871,300704,531077,300415,532537,294309,524103,285326,550444,291655,540715,293493,512156,297048,515998,287342,529340,277041,532260,275652,508223,278745,525297,272412,547940,289392,496489,288401,487223,283801,513589,277258,516194,271387,507770,274490,504715,295589,480886,269892,363365,248100,360683,236690,385140,230750,369751,208841,359508,249919,357136,242444,336636,212614,353435,230749,359830,234755,338178,221060,346904,230072,356570,225457,341400,224356,353654,208253,351509,225508,335475,203039,335757,221469,313999,199622,313365,211335,313903,229176,326448,219697,311352,236035,322151,223158,324613,213249,318337,218353,315603,204513,311071,223225,300789,223276,299623,235004,309555,218516,309796,222822,302198,202585,320156,198316,289643,194157,303953,211838
576549,289526,647744,305217,624341,300164,594527,298967,622122,309148,591860,297549,620470,308037,604573,311474,575787,300995,575787,300995,596613,299616,570684,312264,613734,291332,563444,289875,605162,278671,573761,280320,580793,295149,550016,295578,589208,290028,567664,300015,560031,297856,526861,293089,535958,297387,523524,293646,550859,297471,542855,278268,513845,281004,517805,297052,534170,292226,533879,277463,503598,283950,531979,291598,540388,263183,490996,271373,472906,285194,516796,273580,509811,283198,507767,281222,502955,276417,472961,268212,361121,211781,360319,221183,387637,202824,365383,210400,354855,236693,354369,223586,333967,237408,351551,225928,363035,211324,340399,227661,341046,228679,351472,216727,342870,204682,354814,213461,348770,213806,338944,249644,331151,222531,316235,216141,311794,246105,314536,216816,327370,232741,306974,203129,323085,223171,322808,221248,317139,225553,317827,218329,320448,210120,308191,237193,298120,223745,297173,209638,310015,212505,310238,214873,324405,206691,295047,227011,305666,224517
573005,278872,648897,281983,630326,309844,594946,295435,624536,313721,586457,309174,606739,292861,612197,293038,576680,307688,576680,307688,591068,302224,572382,287922,616737,286934,558817,295570,609999,290924,579589,286891,573215,291469,547888,311081,599105,282019,567148,299834,567410,289654,537193,301787,539433,292047,534825,299665,553734,282600,542269,282405,515272,281019,536081,285894,531825,290141,534132,288598,504729,287305,520703,278284,530786,265519,492069,283239,466662,272073,509355,273108,510893,273860,506477,282554,500435,278904,474462,273219,362008,243040,359757,216607,383714,231674,363482,233684,354005,223074,357020,237633,336226,246404,350244,232844,364109,226034,334406,239236,343163,210551,344325,227662,346078,228953,350413,218033,354661,223422,331880,220506,333249,207539,314723,237062,311020,233740,318602,220439,328321,203050,323606,218002,321276,204853,317564,217007,321228,238671,320992,230160,317546,205283,313065,214401,300487,219737,296316,203134,308273,219045,305659,215891,319583,219041,292905,223239,309301,208189
567067,300331,659097,308801,625276,297867,594439,293460,619483,292857,586908,299272,612229,308234,610290,304387,577869,312037,577869,312037,570149,296227,570498,291035,614846,283902,564208,285380,590017,300693,574853,295543,572922,282739,547729,287068,597267,286957,567690,277836,528857,274294,537107,291756,532822,292393,531695,277446,551314,302221,546204,278330,519486,305172,538851,288901,535826,291843,540750,293743,504896,291813,528674,282795,539673,281413,494241,284788,470918,299457,518212,305991,504572,264244,507434,263462,504717,268981,480058,274262,362761,226209,361825,232952,389244,215010,375334,222019,359104,227266,348040,213124,333903,223020,350537,226686,361418,216621,327685,215684,347183,221784,344853,217576,341155,228015,354947,208928,356587,215879,340627,217626,334042,241461,318624,231477,318313,239174,308881,226674,333321,206823,324892,202528,326545,208949,316075,209918,321147,222446,321782,200311,313611,225231,315574,213903,301480,206025,296270,181842,312489,222773,305706,206245,318595,193568,293225,218270,296827,213959
582269,295268,658427,307421,622967,303201,598289,293076,623742,310368,592865,321622,605670,279927,606872,302008,568748,295843,568748,295843,574268,289138,598578,289317,614567,290254,566767,301767,584407,283008,582941,299180,581413,288546,549612,311212,589686,286397,564577,277585,565818,290730,537351,298504,526474,288601,529200,305381,549137,294134,545517,282577,513477,282387,539243,291134,535641,280374,533725,290269,505755,275422,525375,294049,522503,279429,490225,281610,471142,278539,513049,280786,511592,286116,510831,273282,504045,260867,481155,259030,361976,225023,350300,205500,397370,237772,374217,239330,357428,236724,355651,214236,338114,208116,351365,223938,367401,230785,333036,226579,343181,225809,342388,223248,342925,234698,347579,235025,346336,226412,333787,228991,331632,214821,319140,220730,314440,222248,311126,211755,341652,234795,324362,215494,318164,214288,326903,226195,323709,223411,316943,207715,316293,231865,313905,206684,299481,265387,298840,191166,308560,204050,312323,217087,320910,215473,305697,224029,303225,194395
579138,301688,655481,305288,615091,275044,597020,290655,616696,300542,577293,290097,614299,294640,609006,293375,580328,306274,580328,306274,563611,296575,596013,298571,613728,280238,565144,301792,583721,288656,575854,294645,570712,283291,546564,298797,599910,289428,570805,293737,556784,280466,538692,293646,531670,293629,533522,292421,525820,292598,543058,298242,516077,284560,534946,277732,532881,305083,536572,271226,508762,297293,521765,284879,523082,286999,497050,286482,472780,288373,512667,277952,508922,285534,509757,287895,503705,295707,482254,258120,362373,227362,357866,222851,387834,212941,373664,209486,350744,229760,350131,222994,331446,212955,350883,235504,366891,223047,326341,213528,347023,220033,345065,219944,341861,223714,350969,210929,350814,216447,330184,211908,333443,202547,319259,222325,325868,204511,314160,229251,340399,229383,326849,226593,323458,227391,322122,220305,321541,221114,319436,219204,314342,222979,313951,228263,296479,225153,300307,222278,307789,209916,310479,221448,320974,234060,304156,214608,304941,213995
577769,317423,652207,291762,614808,297854,601596,304370,616827,299262,586658,302308,608924,291991,603400,281310,573887,283934,573887,283934,572355,291853,596162,305549,612813,289398,566819,302474,579470,301334,573288,294363,576271,289603,547384,291097,595252,293403,572737,283864,567336,298458,531132,301550,534374,286044,534554,296924,526462,293495,545578,301970,516818,281017,537740,274653,531278,286879,530995,270589,509488,288697,526768,263837,524740,285280,497069,277214,475392,287442,517612,287454,510512,278545,503575,280617,504567,289980,482553,267715,362743,225526,365755,240100,377606,236785,371130,226643,355529,229719,354297,233972,337164,239818,345450,225846,363479,230807,330930,221815,343548,197489,339622,206261,340455,218947,354326,234534,348337,218850,332841,229043,331730,232620,313011,220300,329928,221869,316969,230174,341895,215457,320771,207178,323531,236344,322148,217831,322679,203736,316716,225564,319212,207616,317064,224812,304605,247078,295682,222902,311753,216325,306849,208911,317898,194353,305672,220353,305016,204413
578134,327316,643752,292878,628309,316111,597908,298683,620166,293936,581928,293699,612446,296354,608172,295640,575937,292098,575937,292098,565813,302436,596975,290542,618908,300073,558519,298316,584868,284790,577434,278738,559150,295529,552007,281282,592788,287363,566340,291498,565559,304023,537705,283099,529961,298800,532482,298231,528378,307996,546724,292985,515701,279117,541103,302118,536003,283146,528378,292673,510491,307702,523869,276500,519163,276861,500783,296747,475639,271695,507349,274048,510615,286900,507182,265242,503112,267097,483600,277109,349551,228491,358837,248648,374549,222293,371127,225750,358260,244203,347495,236384,335771,244249,368498,222763,363510,211538,329365,230821,346671,235191,338333,224629,339433,207037,350031,218454,349789,235279,334823,232412,333094,231849,316464,208957,331696,209671,310453,211392,339087,216508,323341,236060,318651,200178,321302,202315,319282,210197,318033,207536,314640,228256,315525,217914,312436,203662,289610,213433,308668,233827,309165,230791,306850,227173,306372,223046,306875,209684
574479,303079,653095,305274,617414,308758,594272,295446,598067,285086,610274,306307,612452,297561,612474,297650,577398,309528,577398,309528,574297,307893,594557,297263,616991,289523,556826,309148,580697,298460,582696,284862,550410,291854,538631,292339,598500,299899,572061,304527,567559,293508,544070,284083,531795,299332,532524,299997,521878,288397,541848,296661,517744,308275,531498,279743,529557,266932,518785,276162,497877,274974,526648,297595,527193,268089,499555,284729,458934,266017,513050,294724,513094,288048,508798,295668,499679,288122,482295,273474,342926,227624,349336,209842,372509,232856,371459,222175,356801,228509,354928,211688,339783,242289,364679,229613,360588,220230,331911,237900,347198,227739,346227,223035,342524,230156,347983,211886,353558,216025,331567,205361,333003,221125,319461,212478,332237,224929,315916,215966,341501,216669,333100,213815,321291,238934,320145,213249,317534,230204,316177,218407,318855,228340,310848,209535,312543,214160,297444,212727,308132,210198,305794,231180,306452,221041,312159,232391,304680,226201
575637,299344,654371,295839,624609,305331,591794,304842,603288,299420,616410,320147,616021,290682,612796,312595,575310,307436,575310,307436,575889,296532,592056,302420,613055,277772,564860,308367,607567,284445,575923,282589,556840,317524,551579,300987,598113,284887,572656,283781,562615,302267,562016,289781,531818,291383,528493,275045,526250,294065,543784,288631,507344,266484,543383,291241,536946,286837,528391,293008,503455,287913,523682,289149,515152,285151,497950,276430,473970,297204,512814,285808,505109,272959,507720,269902,495014,260433,478297,266759,340485,219127,362898,234544,372020,204652,376055,222854,356195,227501,354308,236867,339120,222441,368443,225553,344851,221294,330530,216517,344373,221041,346359,214151,343253,218787,339779,229832,333944,222410,334746,225816,334600,197767,319873,237295,328623,237277,318501,232357,345728,221303,339239,215681,323105,212349,324657,226926,318720,212945,318976,212741,316080,220050,314408,204902,316642,210068,301330,208735,310580,210389,312031,203850,310947,214726,304772,193007,301224,199873
583501,293935,656897,287319,625828,287781,595368,301347,621699,298499,614124,294780,619595,305939,611796,299024,579674,302212,579674,302212,568625,310556,594867,288895,606061,281128,558876,303479,608935,304431,580946,298665,554630,309166,548573,294103,601682,283084,566623,293378,566928,291082,560031,309096,530024,290977,526194,289223,528264,282223,547583,286780,521226,300597,526939,280562,534351,304017,538277,293555,510787,286276,497696,269276,520382,280561,498139,292079,469909,290963,513659,269619,512029,270410,497188,267871,476786,283806,476111,250858,339571,232674,361181,243352,372200,218789,373743,233286,353885,235506,352021,231869,335157,219018,366613,198613,343351,209961,333918,196506,344590,230529,337796,227763,343667,228335,338610,220282,341046,229093,336836,241356,337177,231491,316753,210118,329808,221457,311200,212424,347273,221452,341424,229962,318291,207909,321324,194564,322561,201517,320231,208751,314549,203187,318209,231015,313639,215388,300026,214807,305570,215744,307925,206850,307468,232188,307719,213910,305928,220769
573932,309148,661169,301913,625009,295205,594108,296767,620187,301122,608312,290930,616159,316977,613825,288875,576234,292834,576234,292834,572189,289603,586371,280088,615819,285645,562325,291915,606049,287544,576067,294581,553063,295798,543307,298788,596030,287029,568467,291626,560194,286150,557033,290612,535037,294629,531145,305161,524615,293432,545630,278886,514640,289861,539493,299745,533770,285608,528909,287274,509293,279080,502444,281017,523898,279937,494058,277586,467398,285605,517488,293286,506706,293782,508762,286869,481209,291933,477748,273709,343570,228017,358492,213774,370003,225400,373862,231413,357294,208646,353003,213228,339336,230797,369497,227136,350895,226140,332670,219334,343566,207225,340655,206558,340058,230872,335328,220511,338940,231138,334510,215059,320098,247541,318726,229578,331236,224152,319009,216901,342341,230950,334616,220630,325266,209836,322248,230443,322761,227466,317733,218636,317832,214300,313356,205315,313838,236199,299776,219755,309799,224317,310215,214251,307372,195670,305583,227512,300211,240166
569327,317435,651010,294633,620352,282613,592554,296238,613539,288554,615484,284538,610543,296573,607634,288338,578529,278667,578529,278667,569593,292475,596418,302593,621073,299710,559093,302982,610873,290344,575481,293962,555140,307986,545235,301625,595765,302990,565294,289510,562992,297628,563816,304755,533860,294455,529737,289596,523409,289708,547940,288376,516231,286579,527662,264281,535017,277978,532152,276691,504714,282752,505988,289427,521934,287723,496788,295441,471518,307251,516451,275724,513225,274905,505063,272389,481250,264376,474777,274432,342554,238778,361053,229859,374213,236217,377744,220376,352942,221077,355039,228010,335813,210280,360132,227044,344941,217399,325274,218720,347136,234628,347352,235436,342564,223037,335441,234177,335098,219529,332981,228674,316321,217124,314504,220130,331400,213483,311156,211760,343950,214955,333310,212875,323240,240831,320057,229219,319357,219473,318114,215784,315653,221592,316717,216826,309242,212531,302032,214099,310731,215399,308387,207198,305141,201894,308738,227977,305986,187112
570822,291931,652943,294593,623105,296434,598431,297967,620396,296257,597570,283794,614188,301358,611936,302111,572932,305985,572932,305985,571528,306657,594309,297125,617301,296380,561856,278238,608087,308283,554979,283408,552480,290009,547494,284450,596144,288874,565019,287246,566428,309363,560795,299452,532567,285152,529171,282411,525213,302762,545404,302275,518941,287756,533168,304231,536600,281841,533876,270783,509089,282166,505541,295080,522350,285617,501043,276048,475124,267014,517531,283151,516007,286067,510018,281799,480066,297799,476040,258574,343993,233624,360012,214109,374306,221389,375302,216228,359091,234432,352797,222395,338669,221531,368564,214456,347751,225803,331923,227015,348754,201765,341156,221987,343269,213899,336362,224601,336099,208594,332115,201879,321082,209263,314034,220252,322413,219924,313542,214156,337233,224897,338442,216474,323704,212794,318940,211522,318311,202280,319599,196411,320067,219929,320447,215272,309877,206720,302999,222099,309651,223336,316758,220470,303604,204911,301474,219144,303017,207536
582800,305402,655760,306291,627673,303432,596153,303751,605939,293585,622794,296730,612311,301969,609758,302707,573213,315938,573213,315938,575618,284898,596414,294757,619076,300103,563110,294918,609098,297135,553752,282078,553566,315362,545692,294262,598400,288870,573061,281449,553656,286286,558014,284582,532957,287741,529464,283670,525909,276505,515374,282661,519229,286775,558813,284621,532312,293122,527921,291165,501456,286240,502490,305967,522053,306324,497424,283305,477299,292055,511792,283179,508819,273563,502036,268269,480096,275941,478170,280701,345836,233805,361176,228137,376354,224108,371668,189933,352515,214276,350992,216102,334452,227051,362880,224289,346179,233573,328603,233657,341051,215633,351376,235392,339617,232611,338384,203330,341141,230138,335005,235806,316415,222293,314664,237082,332682,213991,316527,229019,340417,212837,344253,219868,321987,238698,320115,208729,321427,217783,318861,221246,324332,217720,313745,232592,316517,233019,299941,225588,309140,240650,312912,222000,310158,212954,308410,228877,301859,198760
580434,297636,659695,316066,622670,291883,596648,288318,592764,315480,607333,302725,613634,297310,613567,303798,580041,300501,580041,300501,597804,283553,594868,300980,603887,281865,564344,293596,604824,294676,549924,275763,549839,283705,534901,293712,595420,295319,568481,304988,536148,279982,563649,287542,534613,290213,533903,299687,528962,297318,519304,285055,518796,297464,565113,294367,537484,281360,525168,295656,507706,281490,504945,282739,508013,266582,499557,298759,488539,285383,514911,278737,507337,288846,510670,300867,479774,286026,480364,274986,351034,222032,363108,218328,370307,247603,378272,232753,356512,226587,353791,216919,335483,233678,365173,218393,349284,217302,332098,255125,336413,217697,341469,222123,343341,221481,333866,220533,336990,228237,330456,219309,320969,241575,321267,226977,332869,230144,311441,223870,342186,211376,339238,203376,319954,218263,309873,213751,321216,226262,318303,227853,331654,215286,316157,214271,313603,210410,297127,216378,311016,229979,307767,223386,307526,215626,303649,227015,303637,201893
